itemid,                    name, sell_single, buy_single, price_single, stock_single, sell_stacks, buy_stacks, price_stacks, stock_stacks
5142,             bison_steak,1,1,425,5,0,1,1,10
5143,         goblin_stir-fry,1,1,523,5,0,1,1,10
5144,           crimson_jelly,1,1,578,5,0,1,1,10
5145,            fish_&_chips,1,1,648,5,0,1,1,10
5146,            hedgehog_pie,1,1,2040,5,0,1,1,10
5147,            snoll_gelato,1,1,382,5,1,1,4584,10
5148,             squid_sushi,1,1,301,5,1,1,3612,10
5149,              sole_sushi,1,1,950,5,1,1,11400,10
5150,              tuna_sushi,1,1,206,5,1,1,2472,10
5151,            urchin_sushi,1,1,773,5,1,1,9276,10
5152,            buffalo_meat,1,1,320,5,1,1,3840,10
5153,         fty._tuna_sushi,1,1,406,5,1,1,4872,10
5155,         sub-zero_gelato,1,1,892,5,1,1,10704,10
5156,           porcupine_pie,1,1,400,5,0,1,1,10
5157,           marbled_steak,1,1,306,5,0,1,1,10
5158,        vermillion_jelly,1,1,485,5,0,1,1,10
5159,       friture_misareaux,1,1,388,5,0,1,1,10
5160,         urchin_sushi_+1,1,1,2040,5,1,1,24480,10
5161,                leadafry,1,1,475,5,0,1,1,10
5162,          squid_sushi_+1,1,1,322,5,1,1,3864,10
5163,           sole_sushi_+1,1,1,1092,5,1,1,13104,10
5164,           ground_wasabi,1,1,519,5,1,1,6228,10
5165,            moval._water,1,1,200,5,1,1,2400,10
5166,              coeurl_sub,1,1,100,5,1,1,1200,10
5167,           coeurl_sub_+1,1,1,153,5,1,1,1836,10
5168,              bataquiche,1,1,119,5,1,1,1428,10
5169,           bataquiche_+1,1,1,148,5,1,1,1776,10
5170,            green_quiche,1,1,498,5,1,1,5976,10
5171,          emerald_quiche,1,1,345,5,1,1,4140,10
5172,           windurst_taco,1,1,340,5,1,1,4080,10
5173,         t._timbers_taco,1,1,263,5,1,1,3156,10
5174,          tavnazian_taco,1,1,529,5,1,1,6348,10
5175,           leremieu_taco,1,1,333,5,1,1,3996,10
5176,             bream_sushi,1,1,150,5,1,1,1800,10
5177,          bream_sushi_+1,1,1,206,5,1,1,2472,10
5178,            dorado_sushi,1,1,452,5,1,1,5424,10
5179,         dorado_sushi_+1,1,1,565,5,1,1,6780,10
5180,             sophic_stew,1,1,2775,5,0,1,1,10
5182,           salty_bretzel,1,1,9,5,1,1,891,10
5183,          viking_herring,1,1,184,5,1,1,2208,10
5185,          leremieu_salad,1,1,384,5,0,1,1,10
5186,            yahata_sushi,1,1,872,5,1,1,10464,10
5187,         elshimo_coconut,1,1,43,5,1,1,516,10
5188,             peperoncino,1,1,460,5,1,1,5520,10
5189,           vongole_rosso,1,1,382,5,1,1,4584,10
5190,               carbonara,1,1,595,5,1,1,7140,10
5191,               pescatora,1,1,937,5,1,1,11244,10
5192,               boscaiola,1,1,715,5,1,1,8580,10
5193,          nero_di_seppia,1,1,548,5,1,1,6576,10
5194,          pomodoro_sauce,1,1,232,5,1,1,2784,10
5195,           misx._parsley,1,1,53,5,1,1,636,10
5196,           buffalo_jerky,1,1,299,5,1,1,3588,10
5197,          peperoncino_+1,1,1,575,5,1,1,6900,10
5199,            carbonara_+1,1,1,1198,5,1,1,14376,10
5200,            pescatora_+1,1,1,1171,5,1,1,14052,10
5201,            boscaiola_+1,1,1,893,5,1,1,10716,10
5202,          nero_seppia_+1,1,1,685,5,1,1,8220,10
5207,             bison_jerky,1,1,864,5,1,1,10368,10
5211,              arrabbiata,1,1,798,5,1,1,9576,10
5212,           arrabbiata_+1,1,1,997,5,1,1,11964,10
5213,               melanzane,1,1,332,5,1,1,3984,10
5214,            melanzane_+1,1,1,415,5,1,1,4980,10
5215,          tentacle_sushi,1,1,219,5,1,1,2628,10
5217,             salmon_eggs,1,1,12,5,1,1,144,10
5218,              salmon_roe,1,1,13,5,1,1,156,10
5219,             ikra_gunkan,1,1,557,5,1,1,6684,10
5220,          ikra_gunkan_+1,1,1,696,5,1,1,8352,10
5230,          love_chocolate,1,1,600,5,0,1,1,10
5231,         truelove_choco.,1,1,650,5,0,1,1,10
5232,                soy_milk,1,1,30,5,1,1,360,10
5233,             cotton_tofu,1,1,340,5,1,1,4080,10
5234,                   cibol,1,1,44,5,1,1,528,10
5235,                    napa,1,1,965,5,1,1,11580,10
5236,                shungiku,1,1,383,5,1,1,4596,10
5237,               shirataki,1,1,88,5,1,1,1056,10
5239,       prm._sfd._stewpot,1,1,633,5,0,1,1,10
5240,       prz._sfd._stewpot,1,1,791,5,0,1,1,10
5253,         hermes_quencher,1,1,2376,5,0,1,1,10
5254,            hyper_potion,1,1,1809,5,0,1,1,10
5255,             hyper_ether,1,1,2738,5,0,1,1,10
5261,             psychoanima,1,1,2187,5,0,1,1,10
5262,            hysteroanima,1,1,1387,5,0,1,1,10
5263,              terroanima,1,1,3009,5,0,1,1,10
5264,           yellow_liquid,1,1,1,5,0,1,1,10
5265,                mistmelt,1,1,1940,5,0,1,1,10
5266,       blackened_siredon,1,1,3950,5,0,1,1,10
5267,            shumeyo_salt,1,1,3041,5,0,1,1,10
5268,             ccb_polymer,1,1,194,5,0,1,1,10
5286,         burning_cluster,1,1,1813,5,1,1,5689,10
5287,          bitter_cluster,1,1,3832,5,1,1,5314,10
5288,        fleeting_cluster,1,1,3067,5,1,1,8530,10
5289,         profane_cluster,1,1,3270,5,1,1,6130,10
5290,       startling_cluster,1,1,1127,5,1,1,5260,10
5291,          somber_cluster,1,1,3743,5,1,1,7408,10
5292,         radiant_cluster,1,1,4389,5,1,1,9756,10
5293,      malevolent_cluster,1,1,1017,5,1,1,8529,10
5298,           muting_potion,1,1,66,5,1,1,792,10
5299,                   salsa,1,1,37,5,1,1,444,10
5306,          hallowed_water,1,1,350,5,1,1,4200,10
5307,               invitriol,1,1,357,5,1,1,4284,10
5308,          toolbag_(uchi),1,1,900,5,1,1,10800,10
5309,         toolbag_(tsura),1,1,900,5,1,1,10800,10
5310,          toolbag_(kawa),1,1,900,5,1,1,10800,10
5311,          toolbag_(maki),1,1,900,5,1,1,10800,10
5312,          toolbag_(hira),1,1,900,5,1,1,10800,10
5313,          toolbag_(mizu),1,1,900,5,1,1,10800,10
5314,         toolbag_(shihe),1,1,1920,5,1,1,23040,10
5315,          toolbag_(jusa),1,1,1920,5,1,1,23040,10
5316,          toolbag_(kagi),1,1,1920,5,1,1,23040,10
5317,           toolbag_(sai),1,1,1920,5,1,1,23040,10
5318,          toolbag_(kodo),1,1,1920,5,1,1,23040,10
5319,         toolbag_(shino),1,1,1920,5,1,1,23040,10
5327,             potion_drop,1,1,332,5,1,1,3984,10
5328,          hi-potion_drop,1,1,498,5,1,1,5976,10
5331,             qiqirn_mine,1,1,1261,5,0,1,1,10
5332,           kabura_quiver,1,1,700,5,1,1,8400,10
5333,            sleep_quiver,1,1,700,5,1,1,8400,10
5334,        bln._bolt_quiver,1,1,600,5,1,1,7200,10
5335,         ac._bolt_quiver,1,1,600,5,1,1,7200,10
5336,        hol._bolt_quiver,1,1,600,5,1,1,7200,10
5337,        slp._bolt_quiver,1,1,600,5,1,1,7200,10
5338,         vn._bolt_quiver,1,1,600,5,1,1,7200,10
5339,        bld._bolt_quiver,1,1,600,5,1,1,7200,10
5340,        silv._bul._pouch,1,1,900,5,1,1,10800,10
5341,        spar._bul._pouch,1,1,900,5,1,1,10800,10
5342,        cor._bull._pouch,1,1,900,5,1,1,10800,10
5350,            volant_serum,1,1,78,5,1,1,936,10
5351,           osseous_serum,1,1,102,5,1,1,1224,10
5352,          spectral_serum,1,1,112,5,1,1,1344,10
5353,        iron_bull._pouch,1,1,900,5,1,1,10800,10
5355,            elixir_vitae,1,1,737,5,0,1,1,10
5356,          rmdy._ointment,1,1,60,5,1,1,720,10
5357,              ether_drop,1,1,415,5,1,1,4980,10
5358,           hi-ether_drop,1,1,573,5,1,1,6876,10
5359,        brz._bull._pouch,1,1,300,5,1,1,3600,10
5360,                 muteppo,1,1,4057,5,1,1,8564,10
5361,             datechochin,1,1,4077,5,1,1,8973,10
5362,          rainbow_powder,1,1,590,5,1,1,7080,10
5363,            bullet_pouch,1,1,900,5,1,1,10800,10
5402,          fire_card_case,1,1,900,5,1,1,10800,10
5403,           ice_card_case,1,1,900,5,1,1,10800,10
5404,          wind_card_case,1,1,900,5,1,1,10800,10
5405,         earth_card_case,1,1,900,5,1,1,10800,10
5406,         thnd._card_case,1,1,900,5,1,1,10800,10
5407,         water_card_case,1,1,900,5,1,1,10800,10
5408,         light_card_case,1,1,900,5,1,1,10800,10
5409,          dark_card_case,1,1,900,5,1,1,10800,10
5411,             dawn_mulsum,1,1,321,5,0,1,1,10
5412,               scapegoat,1,1,1918,5,0,1,1,10
5416,        stl._bull._pouch,1,1,900,5,1,1,10800,10
5417,         toolbag_(sanja),1,1,1920,5,1,1,23040,10
5418,                tincture,1,1,476,5,1,1,5712,10
5430,            viper_potion,1,1,1456,5,1,1,17472,10
5441,               angelwing,1,1,25,5,1,1,2475,10
5444,         grauberg_greens,1,1,18,5,1,1,216,10
5446,          red_bubble-eye,1,1,356,5,1,1,4272,10
5447,              denizanasi,1,1,7,5,1,1,84,10
5448,                 kalamar,1,1,170,5,1,1,2040,10
5449,                   hamsi,1,1,7,5,1,1,84,10
5450,                 lakerda,1,1,103,5,0,1,1,10
5451,             kilicbaligi,1,1,450,5,0,1,1,10
5452,                 uskumru,1,1,300,5,1,1,3600,10
5453,                 istakoz,1,1,200,5,1,1,2400,10
5454,            mercanbaligi,1,1,600,5,1,1,7200,10
5455,                 ahtapot,1,1,700,5,0,1,1,10
5456,               istiridye,1,1,279,5,1,1,3348,10
5457,                     dil,1,1,700,5,1,1,8400,10
5458,             yilanbaligi,1,1,200,5,1,1,2400,10
5459,             sazanbaligi,1,1,300,5,1,1,3600,10
5460,              kayabaligi,1,1,310,5,1,1,3720,10
5461,               alabaligi,1,1,98,5,1,1,1176,10
5462,            morinabaligi,1,1,548,5,0,1,1,10
5463,             yayinbaligi,1,1,225,5,0,1,1,10
5464,              kaplumbaga,1,1,830,5,1,1,9960,10
5465,           caedarva_frog,1,1,100,5,1,1,1200,10
5466,           trumpet_shell,1,1,512,5,1,1,6144,10
5467,               megalodon,1,1,864,5,0,1,1,10
5468,                  matsya,1,1,25688,5,0,1,1,10
5469,             brass_loach,1,1,276,5,1,1,3312,10
5470,                pirarucu,1,1,901,5,0,1,1,10
5471,             gerrothorax,1,1,118,5,0,1,1,10
5472,                 garpike,1,1,610,5,1,1,7320,10
5473,         bastore_sweeper,1,1,93,5,1,1,1116,10
5474,                ca_cuong,1,1,560,5,1,1,6720,10
5475,          gigant_octopus,1,1,238,5,0,1,1,10
5476,                   abaia,1,1,1920,5,0,1,1,10
5477,             warrior_die,1,1,2118,5,0,1,1,10
5478,                monk_die,1,1,1339,5,0,1,1,10
5479,          white_mage_die,1,1,864,5,0,1,1,10
5480,          black_mage_die,1,1,2507,5,0,1,1,10
5481,            red_mage_die,1,1,1988,5,0,1,1,10
5482,               thief_die,1,1,1858,5,0,1,1,10
5483,             paladin_die,1,1,2377,5,0,1,1,10
5484,         dark_knight_die,1,1,605,5,0,1,1,10
5485,         beastmaster_die,1,1,1469,5,0,1,1,10
5486,                bard_die,1,1,1123,5,0,1,1,10
5487,              ranger_die,1,1,475,5,0,1,1,10
5488,             samurai_die,1,1,1599,5,0,1,1,10
5489,               ninja_die,1,1,345,5,0,1,1,10
5490,             dragoon_die,1,1,2247,5,0,1,1,10
5491,            summoner_die,1,1,1728,5,0,1,1,10
5492,           blue_mage_die,1,1,705,5,0,1,1,10
5493,             corsair_die,1,1,79,5,0,1,1,10
5494,        puppetmaster_die,1,1,994,5,0,1,1,10
5495,              dancer_die,1,1,2636,5,0,1,1,10
5496,             scholar_die,1,1,2766,5,0,1,1,10
5538,                 sekiryu,1,1,9200,5,0,1,1,10
5539,                 hakuryu,1,1,10542,5,0,1,1,10
5541,             royal_grape,1,1,143,5,1,1,1716,10
5542,        gat._aux_fraises,1,1,587,5,0,1,1,10
5543,         midwinter_dream,1,1,733,5,0,1,1,10
5544,            crab_stewpot,1,1,735,5,0,1,1,10
5545,       prm._crab_stewpot,1,1,1163,5,0,1,1,10
5546,       prz._crab_stewpot,1,1,921,5,0,1,1,10
5547,            beef_stewpot,1,1,681,5,0,1,1,10
5549,       prz._beef_stewpot,1,1,1063,5,0,1,1,10
5550,         buche_au_choco.,1,1,539,5,0,1,1,10
5551,        sylvan_excursion,1,1,673,5,0,1,1,10
5552,           black_pudding,1,1,1038,5,0,1,1,10
5553,        dusky_indulgence,1,1,1297,5,0,1,1,10
5554,       squirrels_delight,1,1,400,5,0,1,1,10
5555,         flurry_courante,1,1,631,5,0,1,1,10
5556,            seraphs_kiss,1,1,900,5,1,1,10800,10
5557,              mont_blanc,1,1,390,5,0,1,1,10
5558,           golden_royale,1,1,487,5,0,1,1,10
5560,          elysian_eclair,1,1,132,5,0,1,1,10
5562,             white_honey,1,1,30,5,1,1,360,10
5563,             orobon_meat,1,1,280,5,1,1,3360,10
5564,              hydra_meat,1,1,6000,5,1,1,72000,10
5565,           cerberus_meat,1,1,6000,5,1,1,72000,10
5566,                    date,1,1,65,5,1,1,780,10
5567,              dried_date,1,1,91,5,1,1,1092,10
5568,             apkallu_egg,1,1,254,5,1,1,3048,10
5569,                 puk_egg,1,1,234,5,1,1,2808,10
5570,                    chai,1,1,17,5,0,1,1,10
5571,            karakul_meat,1,1,320,5,1,1,3840,10
5572,           irmik_helvasi,1,1,415,5,0,1,1,10
5573,        irmik_helvasi_+1,1,1,518,5,0,1,1,10
5574,           dried_date_+1,1,1,113,5,1,1,1356,10
5575,                  yogurt,1,1,204,5,1,1,2448,10
5576,                   ayran,1,1,715,5,0,1,1,10
5577,                  sutlac,1,1,300,5,0,1,1,10
5578,               sutlac_+1,1,1,375,5,0,1,1,10
5579,           yayla_corbasi,1,1,363,5,0,1,1,10
5580,        yayla_corbasi_+1,1,1,415,5,0,1,1,10
5581,                ziz_meat,1,1,200,5,1,1,2400,10
5582,         patlican_salata,1,1,590,5,0,1,1,10
5583,      patlican_salata_+1,1,1,140,5,0,1,1,10
5584,                ic_pilav,1,1,306,5,0,1,1,10
5585,             ic_pilav_+1,1,1,382,5,0,1,1,10
5586,                 menemen,1,1,349,5,0,1,1,10
5587,              menemen_+1,1,1,700,5,0,1,1,10
5588,             karni_yarik,1,1,673,5,1,1,8076,10
5589,          karni_yarik_+1,1,1,841,5,1,1,10092,10
5590,          balik_sandvici,1,1,324,5,1,1,3888,10
5591,        blk._sandvici_+1,1,1,405,5,1,1,4860,10
5592,         imperial_coffee,1,1,92,5,0,1,1,10
5594,                 chai_+1,1,1,21,5,0,1,1,10
5595,            nashmau_stew,1,1,100,5,0,1,1,10
5596,                   simit,1,1,49,5,1,1,588,10
5597,                simit_+1,1,1,61,5,1,1,732,10
5598,              sis_kebabi,1,1,400,5,1,1,4800,10
5599,           sis_kebabi_+1,1,1,500,5,1,1,6000,10
5600,               balik_sis,1,1,600,5,1,1,7200,10
5601,            balik_sis_+1,1,1,750,5,1,1,9000,10
5602,             hydra_kofte,1,1,789,5,0,1,1,10
5603,          hydra_kofte_+1,1,1,986,5,0,1,1,10
5604,       el._pachira_fruit,1,1,42,5,1,1,504,10
5605,           sharug_greens,1,1,225,5,1,1,2700,10
5606,           azouph_greens,1,1,101,5,1,1,1212,10
5607,             vomp_carrot,1,1,434,5,1,1,5208,10
5608,           zegham_carrot,1,1,437,5,1,1,5244,10
5609,               hellsteak,1,1,706,5,0,1,1,10
5610,            hellsteak_+1,1,1,882,5,0,1,1,10
5611,          angler_stewpot,1,1,756,5,0,1,1,10
5612,       prm._ang._stewpot,1,1,945,5,0,1,1,10
5613,       prz._ang._stewpot,1,1,1181,5,0,1,1,10
5614,            konigskuchen,1,1,540,5,0,1,1,10
5615,              uberkuchen,1,1,100,5,0,1,1,10
5616,         lebkuchen_house,1,1,180,5,0,1,1,10
5617,         lebkuchen_manse,1,1,204,5,0,1,1,10
5618,                    zoni,1,1,224,5,0,1,1,10
5619,              zesty_zoni,1,1,280,5,0,1,1,10
5623,             tonno_rosso,1,1,388,5,1,1,4656,10
5624,          tonno_rosso_+1,1,1,485,5,1,1,5820,10
5625,              maple_cake,1,1,299,5,0,1,1,10
5626,           silken_siesta,1,1,373,5,0,1,1,10
5627,             yogurt_cake,1,1,318,5,0,1,1,10
5628,            silken_smile,1,1,397,5,0,1,1,10
5629,             orange_cake,1,1,265,5,0,1,1,10
5630,          silken_squeeze,1,1,331,5,0,1,1,10
5631,            pumpkin_cake,1,1,254,5,0,1,1,10
5632,             silken_sash,1,1,317,5,0,1,1,10
5633,          chocolate_cake,1,1,519,5,0,1,1,10
5634,           silken_spirit,1,1,648,5,0,1,1,10
5635,          shrimp_cracker,1,1,1,5,1,1,99,10
5636,         shr._cracker_+1,1,1,3,5,1,1,297,10
5637,                  pogaca,1,1,299,5,1,1,29601,10
5638,               pogaca_+1,1,1,373,5,1,1,36927,10
5642,                  cilbir,1,1,241,5,0,1,1,10
5643,        cibarious_cilbir,1,1,829,5,0,1,1,10
5644,              jack-o-pie,1,1,200,5,1,1,2400,10
5645,            witch_nougat,1,1,80,5,1,1,960,10
5646,          bld._chocolate,1,1,200,5,1,1,2400,10
5647,               lik_kabob,1,1,149,5,1,1,1788,10
5648,             grilled_lik,1,1,186,5,1,1,2232,10
5650,                 nopales,1,1,780,5,1,1,9360,10
5651,                 burdock,1,1,748,5,1,1,8976,10
5652,                 anchovy,1,1,246,5,1,1,2952,10
5653,           cherry_muffin,1,1,61,5,1,1,732,10
5654,        cherry_muffin_+1,1,1,91,5,1,1,1092,10
5655,           coffee_muffin,1,1,20,5,1,1,240,10
5656,         coff._muffin_+1,1,1,30,5,1,1,360,10
5657,            army_biscuit,1,1,30,5,1,1,2970,10
5658,                ortolana,1,1,274,5,1,1,3288,10
5659,             ortolana_+1,1,1,342,5,1,1,4104,10
5660,               pepperoni,1,1,1147,5,1,1,13764,10
5661,                  walnut,1,1,312,5,1,1,3744,10
5662,            dragon_fruit,1,1,1738,5,1,1,20856,10
5663,            salmon_sushi,1,1,523,5,1,1,6276,10
5664,         salmon_sushi_+1,1,1,653,5,1,1,7836,10
5665,               fin_sushi,1,1,502,5,1,1,6024,10
5666,            fin_sushi_+1,1,1,627,5,1,1,7524,10
5667,               lynx_meat,1,1,306,5,1,1,3672,10
5669,              loach_slop,1,1,530,5,0,1,1,10
5670,             loach_gruel,1,1,424,5,0,1,1,10
5671,              loach_soup,1,1,662,5,0,1,1,10
5672,             dried_berry,1,1,67,5,1,1,804,10
5673,                  rolsin,1,1,84,5,1,1,1008,10
5678,          mushroom_salad,1,1,681,5,0,1,1,10
5679,         cathedral_salad,1,1,851,5,0,1,1,10
5680,                agaricus,1,1,1237,5,1,1,14844,10
5681,         cupid_chocolate,1,1,715,5,0,1,1,10
5683,           humpty_dumpty,1,1,1935,5,0,1,1,10
5684,            chalaimbille,1,1,195,5,1,1,2340,10
5685,              rabbit_pie,1,1,198,5,1,1,2376,10
5688,         graubg._lettuce,1,1,79,5,1,1,948,10
5689,                meatloaf,1,1,479,5,0,1,1,10
5690,             meatloaf_+1,1,1,479,5,0,1,1,10
5691,            shrimp_sushi,1,1,457,5,1,1,5484,10
5692,         shrimp_sushi_+1,1,1,571,5,1,1,6852,10
5693,           octopus_sushi,1,1,532,5,1,1,6384,10
5695,        margherita_pizza,1,1,415,5,0,1,1,10
5696,          marg._pizza_+1,1,1,518,5,0,1,1,10
5697,         pepperoni_pizza,1,1,498,5,0,1,1,10
5698,          pepp._pizza_+1,1,1,622,5,0,1,1,10
5699,           anchovy_pizza,1,1,565,5,0,1,1,10
5700,          anch._pizza_+1,1,1,706,5,0,1,1,10
5701,           nopales_salad,1,1,1366,5,0,1,1,10
5702,        nopales_salad_+1,1,1,1707,5,0,1,1,10
5703,         uleguerand_milk,1,1,82,5,1,1,984,10
5714,              pearlscale,1,1,12,5,0,1,1,10
5715,            calico_comet,1,1,12,5,0,1,1,10
5718,              cream_puff,1,1,260,5,1,1,3120,10
5719,                marinara,1,1,1497,5,1,1,17964,10
5720,             marinara_+1,1,1,1871,5,1,1,22452,10
5721,              crab_sushi,1,1,93,5,1,1,1116,10
5722,           crab_sushi_+1,1,1,165,5,1,1,1980,10
5725,            goshikitenge,1,1,2,5,1,1,198,10
5726,                zucchini,1,1,126,5,1,1,1512,10
5727,               zaru_soba,1,1,473,5,1,1,5676,10
5728,            zaru_soba_+1,1,1,591,5,1,1,7092,10
5729,                bavarois,1,1,420,5,0,1,1,10
5730,             bavarois_+1,1,1,456,5,0,1,1,10
5731,             ratatouille,1,1,910,5,0,1,1,10
5732,          ratatouille_+1,1,1,1137,5,0,1,1,10
5737,             salted_hare,1,1,1,5,0,1,1,10
5738,            sweet_lizard,1,1,1,5,0,1,1,10
5739,             honeyed_egg,1,1,1,5,0,1,1,10
5740,                 paprika,1,1,145,5,1,1,1740,10
5743,          marinara_pizza,1,1,519,5,0,1,1,10
5744,       marinara_pizza_+1,1,1,648,5,0,1,1,10
5745,         cherry_bavarois,1,1,756,5,0,1,1,10
5746,      cherry_bavarois_+1,1,1,945,5,0,1,1,10
5747,          marinara_sauce,1,1,854,5,1,1,10248,10
5750,                 goulash,1,1,630,5,0,1,1,10
5751,              goulash_+1,1,1,787,5,0,1,1,10
5752,              pot-au-feu,1,1,93,5,1,1,1116,10
5753,           pot-au-feu_+1,1,1,99,5,1,1,1188,10
5756,         green_curry_bun,1,1,113,5,1,1,1356,10
5757,          ylw._curry_bun,1,1,118,5,1,1,1416,10
5758,         black_curry_bun,1,1,113,5,1,1,1356,10
5759,           red_curry_bun,1,1,395,5,1,1,4740,10
5760,            kohlrouladen,1,1,113,5,0,1,1,10
5761,         kohlrouladen_+1,1,1,140,5,0,1,1,10
5762,         g._curry_bun_+1,1,1,140,5,1,1,1680,10
